transaction_id,booking_jurisdiction,regulator,booking_datetime,value_date,amount,currency,channel,product_type,originator_name,originator_account,originator_country,beneficiary_name,beneficiary_account,beneficiary_country,swift_mt,ordering_institution_bic,beneficiary_institution_bic,swift_f50_present,swift_f59_present,swift_f70_purpose,swift_f71_charges,travel_rule_complete,fx_indicator,fx_base_ccy,fx_quote_ccy,fx_applied_rate,fx_market_rate,fx_spread_bps,fx_counterparty,customer_id,customer_type,customer_risk_rating,customer_is_pep,kyc_last_completed,kyc_due_date,edd_required,edd_performed,sow_documented,purpose_code,narrative,is_advised,product_complex,client_risk_profile,suitability_assessed,suitability_result,product_has_va_exposure,va_disclosure_provided,cash_id_verified,daily_cash_total_customer,daily_cash_txn_count,sanctions_screening,suspicion_determined_datetime,str_filed_datetime
1c18f90c-6628-4c6a-8bf3-a9f81647cbc9,HK,HKMA/SFC,2024-04-19T07:59:32,19/4/2024,943785.48,GBP,FPS (HK),fund_subscription,Sarah Walker,GB67VGHL84154452520062,US,Michael Tran,GB27LWET15720268770633,AU,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-427612,domiciliary_company,Low,FALSE,30/9/2023,28/3/2024,FALSE,TRUE,TRUE,INV,Particular adult happen late theory successful enter to able.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
7f6dbbda-71a3-438f-b392-4d76f31f45e2,HK,HKMA/SFC,2025-09-28T12:07:06,28/9/2025,437109.02,USD,FAST (SG),securities_trade,Kristen Baldwin,GB69MRTB73345445069572,AU,Daniel Rivera,GB55HYUO28130405120874,RU,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-880042,domiciliary_company,Low,FALSE,13/5/2023,9/11/2023,FALSE,TRUE,TRUE,LEA,Market read in test despite stock improve.,FALSE,TRUE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,none,2025-09-28T23:07:06,2025-10-01T11:07:06
5780ccf9-6f02-40ba-8737-bd1f02bf867f,SG,MAS,2025-03-17T23:07:38,17/3/2025,738460.23,SGD,SWIFT,fund_subscription,James Sullivan,GB34IQGT34175099681923,CN,Tiffany Kelly,GB20AGHH72875997020461,CH,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-563318,domiciliary_company,High,TRUE,5/2/2023,4/8/2023,TRUE,TRUE,FALSE,SVC,Want relate report quickly of arrive yeah nor heavy school another.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
bd644184-dac5-4656-b2bb-d3e7609d713f,SG,MAS,2024-11-01T14:30:13,1/11/2024,492535.74,EUR,FAST (SG),fx_conversion,Jacqueline Foster,GB45AKWV49801435817382,JP,Rebecca Johnston,GB63ISBF09856963720463,VN,,,,TRUE,TRUE,,,TRUE,TRUE,CHF,EUR,1.551709,1.550159,10,Chen Ltd,CUST-621292,domiciliary_company,Medium,TRUE,19/3/2024,15/9/2024,TRUE,TRUE,TRUE,SVC,Get economic major cause air president agency in future.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
f4edf67e-8a6a-4e84-98aa-0bbcd330eb06,SG,MAS,2025-10-10T12:40:20,10/10/2025,1319.63,JPY,Cash,cash_withdrawal,Matthew Salinas,GB84FVVY82062394502844,HK,Stephen Evans,GB19YHPF94948496507470,US,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-118947,domiciliary_company,Low,TRUE,20/10/2024,18/4/2025,TRUE,TRUE,TRUE,FAM,Space process old usually however.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
33fefd8e-4dec-4716-9d00-6d8fd1d8f1b9,SG,MAS,2025-02-07T07:47:23,7/2/2025,4762.4,EUR,Cash,cash_deposit,Danielle Contreras,GB13KZUS46020012118362,US,Tonya Woods,GB91GSEJ51764426715446,IR,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-230757,corporate,Medium,FALSE,22/11/2024,22/11/2025,FALSE,TRUE,TRUE,LEA,Game where state marriage firm know trip PM.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,24314.26,5,potential,,
1cd8acd5-afd3-4c19-a0de-699aef0e34eb,CH,FINMA,2025-07-07T00:24:22,7/7/2025,1402461.23,EUR,FPS (HK),fund_subscription,Robert Simmons,GB81XQOF82395739956969,RU,Allen Blake,GB76WZSV85425185146172,AE,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-383805,corporate,Low,FALSE,16/4/2022,13/10/2022,FALSE,TRUE,TRUE,FAM,Under among way apply care senior rather upon benefit far scientist.,FALSE,TRUE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
d38e089a-6892-4d53-8d27-577d8b07046d,SG,MAS,2025-02-25T23:46:03,25/2/2025,4645.08,EUR,Cash,cash_withdrawal,Jennifer Smith,GB15WVYD81467355213200,US,Ronald Davidson,GB28OZFB58743402905315,AE,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-687340,individual,Low,FALSE,18/1/2022,18/1/2024,FALSE,TRUE,TRUE,EDU,Resource protect however two similar poor.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
3033c654-515d-4412-81df-1b4138143318,CH,FINMA,2025-08-29T18:35:02,29/8/2025,54064.13,USD,FPS (HK),securities_trade,Melissa Arnold,GB26RBAZ94299127211167,SG,Michael Arnold,GB29WVJC28023652631834,JP,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-181073,individual,Low,FALSE,8/8/2023,7/8/2025,FALSE,TRUE,TRUE,TAX,Firm certain especially pay.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
7302c70c-4b30-4286-8284-cf7129ee98f4,CH,FINMA,2025-05-29T03:02:41,29/5/2025,570128.4,JPY,FPS (HK),fund_subscription,Kenneth Holder,GB52SIZN19003664350218,SG,Joshua Scott,GB79YPJL62694437443356,DE,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-749888,domiciliary_company,Low,FALSE,18/1/2021,17/7/2021,FALSE,TRUE,TRUE,SAL,Authority until act once billion yard.,FALSE,TRUE,Low,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
7d6a5d00-c923-4472-bb8f-ac69ff10b53b,HK,HKMA/SFC,2025-08-03T18:34:15,3/8/2025,2625.55,GBP,Cash,wire_transfer,Christina Wilson,GB14TBBT56134096421988,CN,Donna Sparks,GB65MDFP62940753233334,RU,MT103,,,FALSE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-339491,individual,Low,FALSE,19/5/2020,19/5/2021,FALSE,TRUE,TRUE,SVC,Offer hope watch mention right new.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,2625.55,1,potential,,
f658860c-6bb3-48e5-9cab-1942035d2f75,CH,FINMA,2025-09-22T01:59:57,22/9/2025,416144.05,JPY,Cheque,securities_trade,Mark Hester,GB11SRED03486585225008,VN,Natalie Johnson,GB18KUPK90580713103728,AE,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-549417,domiciliary_company,Low,FALSE,6/12/2023,3/6/2024,FALSE,TRUE,TRUE,INV,Many in gun wonder call gas impact what claim.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
4caffd41-93f2-4857-b9c3-457da49cd5fd,CH,FINMA,2024-07-26T06:43:37,26/7/2024,322466.76,JPY,FPS (HK),securities_trade,Robert Delacruz,GB71VJXN62891954260923,VN,Maria Sullivan,GB80KQOW43338478248424,RU,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-717197,individual,Low,FALSE,9/4/2024,9/4/2025,FALSE,TRUE,TRUE,SVC,Gas himself husband speech which out way.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
0cb9c10a-7e26-4e58-8a1d-6669fe5ea4f4,HK,HKMA/SFC,2024-11-18T13:06:04,18/11/2024,289140.68,SGD,Cheque,securities_trade,Michael Hernandez,GB65PGFK56042517787812,CH,Jerry Ball,GB24FEPZ20542548031896,CN,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-811779,domiciliary_company,Low,FALSE,5/9/2021,5/9/2022,FALSE,TRUE,TRUE,GDS,Wall majority left dinner itself performance major federal do road thank.,TRUE,TRUE,Low,TRUE,mismatch,FALSE,TRUE,TRUE,0,1,potential,,
f5d45a82-1326-4705-8a21-a2ad20863196,SG,MAS,2025-04-21T23:16:23,21/4/2025,17027.26,USD,Cash,cash_deposit,John Jones,GB40ZYSF96153640585010,JP,Pamela Thompson,GB66VOWI58563507587441,GB,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-399889,domiciliary_company,Medium,FALSE,4/11/2020,3/5/2021,FALSE,TRUE,TRUE,FAM,School different game prepare fine only protect continue situation fast.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,17027.26,1,none,,
c1570ac6-e6a6-44ea-98c6-51065886db4c,CH,FINMA,2025-03-03T12:19:55,3/3/2025,619.73,GBP,Cash,cash_withdrawal,Jose Cole,GB78OBUH21027170192898,IR,Kevin Casey,GB80ZNUC99162454456980,FR,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-548370,corporate,Low,TRUE,15/9/2023,14/9/2024,TRUE,TRUE,TRUE,INV,Fight within medical country bad history.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
ea523db8-6cbe-4218-9ce2-0a5eaf91d9d5,SG,MAS,2025-08-20T02:44:41,20/8/2025,1232395.98,HKD,RTGS,wire_transfer,Gavin Manning,GB92JACW81798484836863,ID,Jay Douglas,GB92YXKL36991479534460,ID,MT202COV,NDRPYMDV,CJLWWPWO,TRUE,TRUE,Sell certain conference assume Democrat western.,BEN,TRUE,FALSE,,,0,0,0,,CUST-521274,individual,Medium,FALSE,30/7/2022,29/7/2024,FALSE,TRUE,TRUE,MED,Least base watch store lawyer act majority guy teach car claim.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
3d554b6b-9146-4a75-a9b9-ac52e83ed09d,SG,MAS,2025-07-01T15:31:09,1/7/2025,239540.02,EUR,RTGS,wire_transfer,Chelsea Chandler,GB47ABNM34468414104709,AE,Adam Gutierrez,GB59IVKZ03646320572731,HK,MT103,CFNAMRFP,WEDTIHMG,TRUE,TRUE,Hotel author project change real.,OUR,TRUE,FALSE,,,0,0,0,,CUST-224325,individual,High,FALSE,10/11/2024,10/11/2025,TRUE,TRUE,TRUE,TAX,Least benefit main budget third rise change often million summer.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
e9b986ab-bf37-4145-94c1-c97f9ef5d3a7,CH,FINMA,2025-09-02T06:21:12,2/9/2025,41139.53,EUR,Cash,cash_deposit,Jacob Ayala,GB13JBPB55137113218999,HK,Zachary Smith,GB40DOHL54271307326744,IR,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-500970,individual,High,FALSE,26/7/2024,26/7/2025,TRUE,TRUE,TRUE,INV,Partner fire along year anything side down page high almost.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,41139.53,1,none,,
fc62b3af-8acb-49f3-921b-8f5e67db2c8f,HK,HKMA/SFC,2025-08-29T07:04:58,29/8/2025,1731204.4,GBP,FAST (SG),fund_subscription,Kristy Parker,GB06PIWM98735928840114,TH,Lynn Johnson,GB45TMWX36929919583213,CH,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-113742,domiciliary_company,Low,FALSE,19/4/2024,16/10/2024,FALSE,TRUE,TRUE,GDS,Evidence feeling safe management fire continue realize.,TRUE,TRUE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
57233475-2f4f-4a0e-9814-190181729356,CH,FINMA,2024-07-23T19:29:04,23/7/2024,1207036.5,EUR,FPS (HK),fund_subscription,Cassidy Bernard,GB79SSTV25339626834635,CN,Ryan Diaz,GB33JFZR59581762321639,VN,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-935234,domiciliary_company,Medium,FALSE,18/4/2023,17/4/2024,FALSE,TRUE,TRUE,GDS,Type natural pull include true.,FALSE,TRUE,High,TRUE,match,TRUE,FALSE,TRUE,0,1,potential,2024-07-24T02:29:04,2024-07-25T02:29:04
f3a46dd3-81c6-431f-94b2-b55c37d92d08,HK,HKMA/SFC,2025-03-30T06:43:20,30/3/2025,1361722.08,CNY,SWIFT,fund_subscription,Jennifer Smith,GB23AYIJ99868122973417,TH,Christine Stephens,GB53AUAF31703557240796,DE,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-652178,corporate,Low,FALSE,14/1/2020,13/1/2022,FALSE,TRUE,TRUE,FAM,System audience blue could fund idea heavy here civil card.,TRUE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
5b7ea147-8d4f-428c-8c04-e4cf7cdfc524,CH,FINMA,2024-03-09T14:37:34,9/3/2024,687503.97,JPY,SEPA,fund_subscription,Keith Hill,GB40QSMB19348377078170,US,Terri Vaughn,GB67JOZI44096437577287,VN,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-453630,individual,Low,FALSE,9/3/2021,9/3/2022,FALSE,TRUE,TRUE,TAX,Example suddenly impact Republican everybody cold same decide meet.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
d53dc24f-2962-4934-be70-c86e04ce0dd7,HK,HKMA/SFC,2024-01-17T20:31:10,17/1/2024,448883.74,EUR,FPS (HK),securities_trade,Tanya Day,GB64XJAE38879904073801,US,Rick Santos,GB36DZZV52340497049968,CH,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-872056,corporate,Low,FALSE,18/9/2023,17/9/2024,FALSE,TRUE,TRUE,INV,Simply people purpose suddenly draw look realize floor wind must.,TRUE,TRUE,Low,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
c1f5e5d1-ff39-4c6c-a207-0db035eef56e,CH,FINMA,2025-02-26T23:27:38,26/2/2025,277965.04,HKD,FPS (HK),wire_transfer,Bianca Wilson,GB22TGIL26523180756983,HK,Lori Flores,GB55TZPL40126392774239,CN,MT103,SUCFWEHO,YEETBUNS,TRUE,TRUE,Face site interesting.,BEN,TRUE,TRUE,EUR,SGD,1.916119,1.914205,10,"Rush, Gardner and Macias",CUST-626027,corporate,High,FALSE,28/4/2023,25/10/2023,TRUE,TRUE,TRUE,SVC,Per every she simply direction crime assume.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
91f04b72-f6ca-4fc3-949d-5152c097c867,CH,FINMA,2025-08-15T11:41:42,15/8/2025,171192.68,JPY,FPS (HK),wire_transfer,Marc Mcknight,GB09IXKX60971751313961,IR,Brandon Owens,GB45IHMW57963538673337,SG,MT103,YUSAHONM,ERDAYIUC,TRUE,TRUE,Themselves college final.,OUR,TRUE,FALSE,,,0,0,0,,CUST-617347,corporate,Low,FALSE,1/10/2022,30/9/2024,FALSE,TRUE,TRUE,INV,Form other perform whose sport six.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
303f2594-3067-473b-9bdf-8ad1bf2bab00,HK,HKMA/SFC,2024-06-28T01:02:24,28/6/2024,6090.59,USD,Cash,cash_withdrawal,Travis Craig,GB66DSNV01229543309532,CH,Thomas Campbell,GB40MSVR22984216192228,ID,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-918597,individual,High,FALSE,26/6/2020,23/12/2020,TRUE,TRUE,TRUE,LEA,Old impact feeling will.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
c39059af-44f4-48a1-83a1-2505e0d14917,HK,HKMA/SFC,2025-07-16T12:43:19,16/7/2025,382249.24,CNY,FPS (HK),securities_trade,Evan Barry,GB18VIDP00173846053647,US,David Miller,GB60DLSQ12021977970830,RU,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-892617,individual,Low,TRUE,26/4/2022,26/4/2023,TRUE,TRUE,TRUE,EDU,Author management base bad training detail.,TRUE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
b1c3d763-eb9b-46fe-ae1b-39ffbebd2391,HK,HKMA/SFC,2025-10-20T00:06:12,20/10/2025,96536.68,CHF,FAST (SG),wire_transfer,Robert Harvey,GB30MWXJ56211822125300,VN,Kathryn Day,GB78YQOB63021643726846,CH,MT202COV,QSNMQZOP,FFKMLWAO,TRUE,TRUE,Team health also capital.,BEN,TRUE,FALSE,,,0,0,0,,CUST-256488,corporate,Low,FALSE,25/3/2024,21/9/2024,FALSE,TRUE,TRUE,TAX,Author thank marriage good interest understand letter day use quality.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
440b5fb0-e027-433f-b687-038afa10fc65,CH,FINMA,2024-06-14T01:52:14,14/6/2024,20000,CHF,SEPA,cash_deposit,Deanna Patterson,GB26UIBG80010529572752,FR,Heather Garza,GB34UJZH08379977933280,CN,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-259295,individual,Low,FALSE,11/2/2022,11/2/2024,FALSE,TRUE,TRUE,INV,Suddenly end set it money size whole science.,FALSE,TRUE,High,TRUE,match,FALSE,TRUE,FALSE,0,1,potential,,
af206bf4-f833-4885-8d6d-3e6875e0c4f7,CH,FINMA,2025-02-11T17:25:43,11/2/2025,111044.46,GBP,Cash,cash_deposit,Kevin Boyd,GB54AVAY23747375081219,GB,Isabella Good,GB08EZIG68349632466828,IR,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-982290,domiciliary_company,Medium,FALSE,25/12/2022,23/6/2023,FALSE,TRUE,TRUE,INV,Animal certainly give player myself bed.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,111044.46,1,potential,,
c526f50b-61b7-4c25-b697-bbbd25585895,CH,FINMA,2024-01-30T21:38:52,30/1/2024,46258.64,CHF,Cash,cash_withdrawal,James Gomez,GB89JARH91533208716265,CH,Kristi Scott,GB33SOVT87006227917749,IR,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-343971,individual,Medium,FALSE,12/1/2025,12/1/2027,FALSE,TRUE,TRUE,FAM,Season agreement without defense skill yourself determine imagine girl.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
04d28cb9-5bae-4469-b472-f77d6195d337,SG,MAS,2025-03-20T14:22:59,20/3/2025,46311.32,GBP,FPS (HK),wire_transfer,Tom Adams,GB65EVDO13661140094819,US,David Powell,GB23QPXU34350744760944,AE,MT103,LHDPDXWK,NFLPSODK,TRUE,TRUE,Center minute positive.,OUR,TRUE,FALSE,,,0,0,0,,CUST-474901,corporate,Medium,FALSE,7/1/2021,7/1/2022,FALSE,TRUE,TRUE,SAL,Yeah under old space next impact focus station relate go.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
194513ca-4bc6-482f-a353-94d25665ccda,CH,FINMA,2025-09-26T16:33:14,26/9/2025,227389.41,CHF,FAST (SG),wire_transfer,Felicia Murphy,GB81RXOW22184613249331,VN,Jimmy Richmond,GB38XYVM21585827620155,FR,MT103,LLOQRQYV,ABUOTMVP,TRUE,TRUE,Threat daughter be again wonder.,BEN,TRUE,FALSE,,,0,0,0,,CUST-358586,corporate,Low,FALSE,4/9/2019,3/9/2020,FALSE,TRUE,TRUE,SVC,Suddenly himself wind attention very maintain where.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
57b6b30b-71c3-4bc8-bdc5-cf26ef521409,HK,HKMA/SFC,2024-03-30T00:35:56,30/3/2024,195385.18,SGD,RTGS,wire_transfer,Kristina Yang,GB09DVCR54747480072628,IR,Mrs. Kimberly Garcia,GB13GRCP82491187053482,SG,MT202COV,ZHYTQRUO,CUIGGCYF,TRUE,TRUE,Explain brother lay.,BEN,TRUE,FALSE,,,0,0,0,,CUST-842664,individual,Medium,FALSE,16/5/2021,16/5/2023,FALSE,TRUE,TRUE,LEA,Yet finally meeting each him mean.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
114f10fd-8a7c-4ce3-ae3d-a18351d19caa,SG,MAS,2024-10-03T16:09:10,3/10/2024,1373312.37,USD,FPS (HK),fund_subscription,Emma Anthony,GB90PNKE62114515780658,VN,Victoria Fernandez,GB35NRZE78321394878369,DE,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-931383,individual,Low,TRUE,16/3/2025,16/3/2027,TRUE,TRUE,FALSE,FAM,Hard type garden president good.,FALSE,TRUE,Low,TRUE,match,TRUE,TRUE,TRUE,0,1,none,,
2dd611ec-6c26-4068-94ea-13999f8f16d5,HK,HKMA/SFC,2024-09-20T17:00:49,20/9/2024,10771.83,CHF,Cash,cash_withdrawal,Kristina Odom,GB14YEUN99574822050492,VN,David Wright,GB55WUHH28965158683919,IR,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-435595,individual,Medium,FALSE,20/5/2023,16/11/2023,FALSE,TRUE,TRUE,SVC,Might where seem area part dinner environment image.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
a93a0e0c-9ce0-4411-a4e8-c0a6eb660e4c,CH,FINMA,2024-05-15T23:50:46,15/5/2024,176063.67,GBP,SWIFT,wire_transfer,Cynthia Williams,GB78FUKN14541002574366,FR,Justin Pierce,GB58AAJK97545028949337,US,MT103,DOFPNFJG,FAFJPGGW,TRUE,TRUE,Clear job firm.,OUR,TRUE,TRUE,CNY,HKD,0.543806,0.543534,5,Hodges Group,CUST-234394,domiciliary_company,Medium,FALSE,23/5/2024,19/11/2024,FALSE,TRUE,TRUE,GDS,Year save only expect pay similar say.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
d9249a7d-6936-40c9-aa86-e236e20cb7b1,SG,MAS,2024-10-15T12:47:37,15/10/2024,2634835.71,GBP,FPS (HK),fx_conversion,Nicholas Sweeney,GB90RRHW52193560402149,VN,Chad Morales,GB59JOWS80723955139470,DE,,,,TRUE,TRUE,,,TRUE,TRUE,USD,CNY,0.97341,0.847116,1490,"Wilson, Bates and Rodriguez",CUST-553069,corporate,Low,FALSE,4/9/2021,4/9/2023,FALSE,TRUE,TRUE,SVC,Boy style article matter positive book save class whatever involve herself.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,none,,
f86ac00e-7df7-48f6-a8dd-239c0edba532,HK,HKMA/SFC,2025-01-08T17:10:29,8/1/2025,82114.49,GBP,RTGS,securities_trade,Ashley Erickson,GB67BFSZ88329624310349,FR,Michael Flores,GB49PLDW83033166142475,JP,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-245569,individual,High,FALSE,9/2/2021,8/8/2021,TRUE,TRUE,TRUE,TAX,Another war goal young plant leader strong thought.,TRUE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
51a91032-b4bc-4ede-bae0-3860f9325839,HK,HKMA/SFC,2025-09-28T22:31:19,28/9/2025,979.41,SGD,SEPA,wire_transfer,Jessica Moore,GB85UVBZ29814520355639,IR,Rhonda Stevens,GB40VPHA18197556976424,CH,MT103,IOYSRWZS,GNCEKVER,TRUE,TRUE,Brother off as answer letter soldier.,OUR,TRUE,TRUE,CHF,GBP,0.440638,0.439758,20,"Harrison, Taylor and Hurley",CUST-878826,corporate,Low,FALSE,5/11/2022,5/11/2023,FALSE,TRUE,TRUE,SVC,Fear black drug decade nature.,FALSE,FALSE,Balanced,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
f567c6be-0678-43ac-a816-d7ee2990d0e4,HK,HKMA/SFC,2025-06-02T10:23:18,2/6/2025,7696.44,SGD,Cash,cash_deposit,Isabel Hill,GB39XBOK00949907317462,VN,Jonathon Gibbs,GB18UECK52341664879676,AE,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-290447,corporate,Medium,FALSE,28/8/2023,27/8/2025,FALSE,TRUE,TRUE,FAM,Short operation black painting offer early shoulder agency.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,TRUE,7696.44,1,potential,,
8e39bb4e-c23d-4459-89fd-07cee35d487e,SG,MAS,2024-07-22T14:24:23,22/7/2024,15934.83,JPY,Cash,cash_deposit,Paul Moore,GB72LDKP45951173919668,IR,Brittany Smith,GB64UKED03903939489952,FR,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-137225,corporate,Low,FALSE,31/8/2019,30/8/2020,FALSE,TRUE,TRUE,SVC,Risk mouth history news popular hotel.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,TRUE,15934.83,1,none,,
b9430e60-0143-4e94-9d17-858c04881a52,HK,HKMA/SFC,2024-04-08T16:11:01,8/4/2024,1663025.46,EUR,RTGS,fund_subscription,Amanda Harris,GB77LTLO24769779844710,HK,Kaitlyn Davis,GB49HLCL39333714674972,VN,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-597566,domiciliary_company,Low,FALSE,14/8/2021,14/8/2022,FALSE,TRUE,TRUE,FAM,Turn bed recent order condition.,FALSE,TRUE,Low,TRUE,match,TRUE,TRUE,TRUE,0,1,potential,,
652da869-baaa-4515-bcd9-b46c850c4b90,CH,FINMA,2025-05-13T11:24:09,13/5/2025,19289.88,CHF,Cash,cash_deposit,Susan Todd,GB36SFPM95063782549321,US,Jack Smith,GB59BACP50295001248820,JP,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-897200,corporate,Medium,FALSE,12/12/2022,10/6/2023,FALSE,TRUE,TRUE,TAX,Level month share across everything discuss.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,TRUE,19289.88,1,none,,
e1056653-bbdd-4058-b97e-b56731395647,SG,MAS,2024-03-27T16:51:43,27/3/2024,247549.37,JPY,SEPA,securities_trade,Brittany Wheeler,GB67OPGL81645770445525,DE,Isaac Garcia,GB79LUJQ54598182857470,AU,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-409251,individual,Medium,FALSE,22/2/2024,20/8/2024,FALSE,TRUE,TRUE,INV,Act candidate theory during shoulder simple whom letter service.,FALSE,FALSE,High,TRUE,match,FALSE,TRUE,TRUE,0,1,potential,,
452972a5-203e-4b9d-9d40-63c19e8645fb,HK,HKMA/SFC,2025-07-12T11:40:37,12/7/2025,12859.59,JPY,Cash,cash_deposit,Angel Odom,GB21RGON48790056364846,ID,Barbara Taylor,GB38AMBN53730104987153,CN,,,,TRUE,TRUE,,,TRUE,FALSE,,,0,0,0,,CUST-780989,individual,Low,FALSE,16/12/2022,14/6/2023,FALSE,TRUE,TRUE,LEA,Control board another accept.,FALSE,FALSE,Low,TRUE,match,FALSE,TRUE,TRUE,12859.59,1,potential,,
